,Dyad,TotalDurationFace1_0s,MeanDurationFace1_0s,FrequencyFace1_0s,TotalDurationMonitor1_0s,MeanDurationMonitor1_0s,FrequencyMonitor1_0s,TotalDurationKeyboard1_0s,MeanDurationKeyboard1_0s,FrequencyKeyboard1_0s,TotalDurationAround1_0s,MeanDurationAround1_0s,FrequencyAround1_0s,TotalDurationFace1_200s,MeanDurationFace1_200s,FrequencyFace1_200s,TotalDurationMonitor1_200s,MeanDurationMonitor1_200s,FrequencyMonitor1_200s,TotalDurationKeyboard1_200s,MeanDurationKeyboard1_200s,FrequencyKeyboard1_200s,TotalDurationAround1_200s,MeanDurationAround1_200s,FrequencyAround1_200s,TotalDurationFace2_0s,MeanDurationFace2_0s,FrequencyFace2_0s,TotalDurationMonitor2_0s,MeanDurationMonitor2_0s,FrequencyMonitor2_0s,TotalDurationKeyboard2_0s,MeanDurationKeyboard2_0s,FrequencyKeyboard2_0s,TotalDurationAround2_0s,MeanDurationAround2_0s,FrequencyAround2_0s,TotalDurationFace2_200s,MeanDurationFace2_200s,FrequencyFace2_200s,TotalDurationMonitor2_200s,MeanDurationMonitor2_200s,FrequencyMonitor2_200s,TotalDurationKeyboard2_200s,MeanDurationKeyboard2_200s,FrequencyKeyboard2_200s,TotalDurationAround2_200s,MeanDurationAround2_200s,FrequencyAround2_200s,DifTotalDurationAround_1S_1E,DifTotalDurationAround_2S_2E,DifTotalDurationAround_1S_2S,DifTotalDurationAround_1E_2E,DifTotalDurationAround_1E_2S,DifTotalDurationFace_1S_1E,DifTotalDurationFace_2S_2E,DifTotalDurationFace_1S_2S,DifTotalDurationFace_1E_2E,DifTotalDurationFace_1E_2S,DifMeanDurationAround_1S_1E,DifMeanDurationAround_2S_2E,DifMeanDurationAround_1S_2S,DifMeanDurationAround_1E_2E,DifMeanDurationAround_1E_2S,DifMeanDurationFace_1S_1E,DifMeanDurationFace_2S_2E,DifMeanDurationFace_1S_2S,DifMeanDurationFace_1E_2E,DifMeanDurationFace_1E_2S
25,34,2.1822989271195437,0.5803516864146009,10,1.9315214116032138,0.6113171623123131,7,2.1785324443240666,0.537733076685915,11,2.222820124525183,0.6006663277657801,10,2.4159137783010487,0.8989992347640942,7,1.0296194171811581,0.6418538861723947,2,2.5726122302071057,1.003778185997271,7,3.403417138400468,1.4421144312175807,9,3.5629382307560893,0.9122245049528955,23,1.8666607774011728,0.8614824953791601,4,2.570064458128307,0.7404933011571435,11,3.6686767467964168,1.4311083769096833,12,3.3153973918588227,0.9058662145382709,18,1.80280930541464,0.6997917232786138,5,2.7013612129514133,0.7693363189174917,12,3.747934216895251,1.5616472485977517,11,1.180597013875285,0.07925747009883422,1.4458566222712337,0.34451707849478286,0.26525960839594864,0.23361485118150505,0.24754083889726664,1.3806393036365456,0.899483613557774,1.1470244524550406,0.8414481034518005,0.13053887168806844,0.8304420491439032,0.11953281738017107,0.011006054307897362,0.31864754834949327,0.006358290414624657,0.33187281853829464,0.006866979774176718,0.013225270188801375
26,35,2.328902401311419,0.5079643914849585,14,2.388762789235098,0.8053591711668733,8,1.7227665977411035,0.7654678421395714,4,1.6357552207514738,0.7096764825111558,4,1.33500106673234,0.3364722366212129,7,2.3639937211226894,0.6290126182240702,11,2.302585092994046,1.3862943611198906,3,2.412933150162911,0.7014459833746404,10,2.6366735382599824,0.6918643067470561,13,3.7627493026803918,1.2454534054466548,17,1.3523928094442093,0.5403844260075351,4,3.529297384289471,1.2132156714071134,14,2.951432014657411,0.9739877211950095,11,3.2796572971280598,1.8104721781602091,5,0.0,0.0,0,3.6428355156125294,1.6357552207514738,9,0.7771779294114374,0.11353813132305834,1.8935421635379972,1.2299023654496182,1.1163642341265598,0.993901334579079,0.3147584763974285,0.3077711369485634,1.616430947925071,1.3016724715276424,0.008230499136515412,0.42253954934436044,0.5035391888959576,0.9343092373768335,0.511769688032473,0.17149215486374564,0.2821234144479534,0.1838999152620976,0.6375154845737967,0.35539207012584323
27,36,2.8526314299133175,0.6733445532637655,17,3.2041005392860464,0.8385293705672576,18,1.9459101490553132,0.5596157879354227,8,2.7386871705641,0.7480237907857796,13,1.7972996496036704,0.48806863664337446,8,2.9267394020670396,0.858226930919394,13,3.0155349008501706,0.9619012431262072,12,3.0106208860477417,1.3236587901284056,7,2.4849066497880004,0.579818495252942,14,3.42859635585027,1.094901709271574,15,3.1891036665345305,0.9790419424376304,14,3.4995332823830174,1.1006934548719343,16,2.5977391802845275,0.8079628549885267,10,3.241289419705101,1.0611677749160842,13,3.361532125269724,1.1445493838551353,13,3.0476920124847022,0.9829104192155509,12,0.27193371548364187,0.4518412698983152,0.7608461118189176,0.03707112643696053,0.4889123963352757,1.0553317803096471,0.1128325304965272,0.3677247801253172,0.8004395306808572,0.68760700018433,0.575634999342626,0.11778303565638337,0.35266966408615463,0.3407483709128547,0.22296533525647133,0.18527591662039106,0.22814435973558467,0.09352605801082348,0.31989421834515225,0.09174985860956758
28,37,3.183594010723561,0.6749266344464171,24,2.2335922215070942,0.5639354490799392,11,2.1041341542702074,0.4149438520627081,14,3.0413427848060435,0.8853404858330541,14,3.120895416507997,0.7088955375280844,21,2.4821250068261236,0.6491372395635028,12,0.47000362924573563,0.26236426446749106,2,3.12968024606373,0.8269236411920662,17,3.353406717825807,0.7041970167465302,27,2.6718471524382497,0.6106709587357069,16,1.7861884241785997,0.5362148577708102,7,3.8863632586475685,1.094901709271574,24,3.3545715403221,1.0445862188144772,15,2.4009209937149074,0.8892620594862358,7,0.8754687373538999,0.5306282510621704,2,3.959542521396122,1.4881487374484292,15,0.08833746125768638,0.07317926274855369,0.845020473841525,0.8298622753323923,0.7566830125838386,0.06269859421556401,0.0011648224962930165,0.16981270710224594,0.23367612381410297,0.23251130131780995,0.05841684464098795,0.3932470281768552,0.2095612234385199,0.661225096256363,0.26797806807950786,0.033968903081667334,0.340389202067947,0.02927038230011314,0.3356906812863928,0.004698520781554194
29,38,2.7870667414204346,0.700894867350771,15,2.928523523860541,0.9062403960206534,12,1.7861884241785997,0.43944896092376295,9,3.1354942159291497,0.7419373447293773,20,2.678735813433435,0.7147079396665229,13,3.164067588373206,1.1186129553747792,11,2.348195604246098,0.6209022736866165,11,2.5726122302071057,0.7419373447293771,11,2.299246191728531,0.6912936119106224,9,3.6497920654058897,1.3018770193073075,14,2.4277482359480516,0.9067212808580044,7,2.9231615807191558,0.9028677115420144,12,2.5572273113676265,0.8425245816345458,9,3.442552567344069,1.2024331581403431,13,1.622683139184121,0.5951667721997416,5,3.439349147626532,1.200119235009946,13,0.562881985722044,0.5161875669073761,0.2123326352099939,0.8667369174194262,0.35054935051205005,0.10833092798699973,0.25798111963909554,0.4878205496919037,0.12150850206580843,0.37948962170490397,2.220446049250313e-16,0.2972515234679317,0.16093036681263706,0.458181890280569,0.16093036681263728,0.013813072315751906,0.15123096972392336,0.00960125544014856,0.1278166419680229,0.023414327755900466
30,41,3.008977500304012,0.9576459175560689,12,1.377926111449374,0.554842509182765,4,3.0023768162726596,1.0077367059316504,11,0.0,0.0,0,2.4595888418037104,0.9276544905244701,7,0.5306282510621704,0.30010459245033816,2,3.4318343511240452,1.25117440581023,12,0.8614824953791601,0.8614824953791601,1,3.816246050034377,1.0756452395764404,23,1.7227665977411035,1.1939224684724346,2,3.6410887902775877,1.245754338340891,15,1.7692866133759964,0.6797241602278046,5,3.547699840651157,1.1783130575453584,15,2.2009214392175456,0.95807226588911,5,3.7168188228031775,1.5365413274666755,11,0.31237468504215243,0.31237468504215243,1,0.8614824953791601,1.4569119283338439,1.7692866133759964,0.5491078103370077,0.9078041179968362,0.5493886585003014,0.26854620938322027,0.8072685497303653,1.0881109988474464,1.3566572082306667,0.8614824953791601,0.36734947518565214,0.6797241602278046,0.5491078103370077,0.18175833515135553,0.02999142703159874,0.102667817968918,0.11799932202037156,0.2506585670208883,0.1479907490519703
31,42,2.681021528714291,0.8048511701399466,11,2.2582848340974655,0.9981778913463393,5,0.9932517730102834,0.6151856390902335,2,2.940924037058996,1.3835127181580138,6,2.5494451709255714,0.6847789308894288,12,1.6613976513648114,0.884685392458824,3,1.7578579175523736,0.6729444732424258,5,3.5361166995615263,1.4663370687934272,10,2.501435951739211,0.587786664902119,14,3.2121868367174042,1.041453874828161,13,2.8233610476132047,0.7965827678081873,13,3.653252276470785,1.5602476682433286,10,2.3577043922151253,0.786561625199371,8,3.379860244274024,1.2750241617368363,11,2.1935139979396836,0.5859330962527961,10,3.8408849775948064,1.3956944856318059,15,0.5951926625025301,0.1876327011240213,0.7123282394117889,0.3047682780332801,0.1171355769092588,0.13157635778871946,0.14373155952408556,0.17958557697508004,0.19174077871044615,0.048009219186360585,0.08282435063541338,0.16455318261152274,0.1767349500853148,0.07064258316162131,0.09391059944990143,0.1200722392505178,0.19877496029725206,0.2170645052378276,0.10178269430994225,0.09699226598730981
32,43,3.1105479479825724,0.7552155481154542,19,2.6100697927420065,0.8153648132841944,10,2.908720896564361,0.768048488733063,15,1.7635885922613586,0.590868331439527,6,2.0959708436310462,0.583662947718257,9,2.562381961956291,0.7869410598463062,10,3.091042453358316,1.2039728043259361,9,3.054001181677967,1.4739999415389964,6,2.7124847981700757,0.8236436694893139,11,3.20545280453606,1.213923135179104,10,2.087740344494531,1.2106173470446047,3,3.5936526041709156,1.930715934314397,6,2.9356283494842854,0.9636368524713533,11,3.077312260546414,0.907682357337555,14,1.0531499145913523,1.0531499145913523,1,3.9852734671677386,1.9266787871274256,9,1.2904125894166083,0.39162086299682297,1.830064011909557,0.9312722854897717,0.5396514224929487,1.0145771043515261,0.2231435513142097,0.3980631498124967,0.8396575058532392,0.6165139545390295,0.8831316100994694,0.004037147186971346,1.3398476028748698,0.4526788455884292,0.45671599277540054,0.17155260039719722,0.13999318298203944,0.06842812137385967,0.37997390475309634,0.2399807217710569
33,44,3.2215389422876846,0.6945351058347934,24,2.6222502112988773,0.6157860594024773,15,0.0,0.0,0,2.448127398284704,0.9200930178238936,7,3.2859112262043593,0.9989965569671752,15,1.9315214116032138,0.6847789308894288,6,0.0,0.0,0,2.33214389523559,0.6127256132493712,11,3.258096538021482,1.0726368022648491,13,2.875446107679489,1.3320728069532517,6,0.0,0.0,0,3.2733640101522705,1.4291143583028187,8,3.2593777681775307,1.0253586523203033,14,2.186051276738094,0.9477893989335261,5,0.0,0.0,0,2.762117422372486,1.2447947988461912,6,0.11598350304911387,0.5112465877797847,0.8252366118675667,0.42997352713689585,0.9412201149166806,0.06437228391667471,0.0012812301560485295,0.03655759573379758,0.026533458026828605,0.027814688182877134,0.3073674045745224,0.1843195594566276,0.5090213404789251,0.6320691855968199,0.8163887450534475,0.30446145113238177,0.04727814994454582,0.37810169643005576,0.026362095353128168,0.07364024529767399
34,45,3.379860244274024,0.8547529948822205,21,0.7731898882334819,0.7731898882334819,1,3.379860244274024,0.9462090523651229,18,1.041453874828161,0.377294231141468,4,3.0508515727750707,0.9355904675328819,13,1.7287013332609182,0.5722342518946342,6,3.4646936932212826,1.1668641449303419,14,1.6160824551527688,0.5141534138586652,6,3.1455880290983687,0.8363133815419052,17,2.8253392876253103,0.9503700455270178,10,3.7232808808312687,1.6174060820832772,10,1.9832976811269336,0.9426080401915283,4,3.4318343511240452,0.8859951503408875,21,1.9021075263969205,0.8858315243894465,4,3.5253796515605695,1.1185510722719407,16,2.8273136219290276,0.8437200390393197,12,0.5746285803246078,0.844015940802094,0.9418438062987726,1.2112311667762587,0.3672152259741648,0.3290086714989533,0.28624632202567657,0.23427221517565533,0.38098277834897454,0.09473645632329797,0.13685918271719721,0.09888800115220864,0.5653138090500603,0.3295666251806545,0.42845462633286313,0.08083747265066143,0.04968176879898234,0.018439613340315297,0.04959531719199439,0.09927708599097673
35,47,3.391147045808654,0.9533724067786868,18,0.15415067982725836,0.15415067982725836,1,2.348195604246098,0.6209022736866165,11,0.0,0.0,0,3.1164738912501195,1.1495166185298773,10,0.0,0.0,0,2.782951509275328,0.9877496958563,9,1.589235205116581,1.0818051703517284,2,3.5798083590595744,1.201302575770057,15,1.3862943611198906,0.9162907318741551,2,3.123832276181307,1.033579818397255,12,1.5114575040738967,0.6330432564902398,4,2.9890432854031945,1.211444819164637,8,1.3261904370501851,0.8685000680378065,2,3.342861804649192,1.3164082336557241,10,1.9969653198555974,0.9523011693971882,4,1.589235205116581,0.48550781578170077,1.5114575040738967,0.40773011473901644,0.07777770104268433,0.27467315455853436,0.5907650736563799,0.1886613132509205,0.127430605846925,0.46333446780945486,1.0818051703517284,0.3192579129069484,0.6330432564902398,0.12950400095454018,0.44876191386148856,0.19614421175119046,0.01014224339457992,0.24793016899137021,0.06192820063475968,0.05178595724017976
36,48,3.635830233024121,0.8620040077768989,27,1.8510760463844744,0.5133225039645779,8,2.7300291078209855,0.6114691495456782,17,1.1314021114911006,0.5306282510621705,3,3.6278901824875067,0.9023270248567689,25,1.9647786333596962,0.6292433785804651,7,2.1897895988487015,0.6889718091494647,8,1.892107443062337,0.6621150713122169,6,3.8572147689331513,1.1333552371119826,22,2.1041341542702074,0.5423242908253617,10,2.338595530517079,0.5122531757571761,14,0.5108256237659906,0.5108256237659906,1,3.914021008090819,1.3579554028014245,17,2.108190954965822,0.6440444675522135,8,1.5960148921019597,0.5041366356151941,6,1.8137383759468304,0.8256363636060242,4,0.7607053315712364,1.30291275218084,0.62057648772511,0.07836906711550662,1.3812818192963463,0.007940050536614063,0.056806239157667804,0.2213845359090305,0.2861308256033124,0.22932458644564457,0.13148682025004643,0.3148107398400336,0.019802627296179875,0.1635212922938073,0.1512894475462263,0.04032301707986996,0.22460016568944186,0.2713512293350837,0.4556283779446556,0.23102821225521375
37,49,2.766319109226186,0.6898082792944307,15,2.9338568698359038,1.170932950247736,8,2.9583764870102223,0.7965056935470984,15,0.0,0.0,0,2.8292840659163265,0.5859330962527961,20,2.7557816039234,0.8010045764163588,12,2.77050321574876,0.660322634911902,16,1.6486586255873816,0.5306282510621705,6,2.8449093838194073,0.6693365318662268,17,4.209160236650682,1.637782385443243,16,1.1631508098056809,0.7419373447293773,2,0.0,0.0,0,2.1041341542702074,1.0296194171811581,4,4.164077900236776,2.6149597780361984,5,0.4906229164484712,0.4906229164484712,1,0.0,0.0,0,1.6486586255873816,0.0,0.0,1.6486586255873816,1.6486586255873816,0.06296495669014046,0.7407752295491998,0.07859027459322121,0.7251499116461191,0.01562531790308075,0.5306282510621705,0.0,0.0,0.5306282510621705,0.5306282510621705,0.10387518304163457,0.36028288531493136,0.0204717474282039,0.443686320928362,0.08340343561343067
38,50,3.0524276172305362,0.8520484631458015,15,2.2582848340974655,1.349515109616594,3,2.5902671654458267,0.7519876805828787,11,3.0476920124847022,1.1723674649106048,9,1.4190841839428814,0.5784842722398055,4,2.3918162267219882,2.3918162267219882,1,2.793208009442517,1.2685113254635072,6,3.5779478934066544,2.533696813957432,3,3.548659073338617,1.1789968182557589,15,2.1709566505156093,0.746462239327667,7,1.1314021114911006,0.7178397931503168,2,3.711130063048756,1.2974631474132747,15,2.163323025660538,0.7419373447293773,7,2.5952547069568657,1.247032293786383,5,1.7749523509116738,1.2383742310432684,2,4.196700568859629,1.93895964322879,11,0.5302558809219522,0.4855705058108728,0.6634380505640536,0.6187526754529742,0.1331821696421014,1.6333434332876549,1.3853360476780794,0.49623145610808095,0.7442388417176564,2.1295748893957356,1.3613293490468272,0.6414964958155154,0.1250956825026699,0.594737170728642,1.2362336665441573,0.27356419090599604,0.4370594735263815,0.32694835510995734,0.16345307248957186,0.6005125460159534
