,Dyad,TotalDurationFace1_0s,MeanDurationFace1_0s,FrequencyFace1_0s,TotalDurationMonitor1_0s,MeanDurationMonitor1_0s,FrequencyMonitor1_0s,TotalDurationKeyboard1_0s,MeanDurationKeyboard1_0s,FrequencyKeyboard1_0s,TotalDurationAround1_0s,MeanDurationAround1_0s,FrequencyAround1_0s,TotalDurationFace1_200s,MeanDurationFace1_200s,FrequencyFace1_200s,TotalDurationMonitor1_200s,MeanDurationMonitor1_200s,FrequencyMonitor1_200s,TotalDurationKeyboard1_200s,MeanDurationKeyboard1_200s,FrequencyKeyboard1_200s,TotalDurationAround1_200s,MeanDurationAround1_200s,FrequencyAround1_200s,TotalDurationFace2_0s,MeanDurationFace2_0s,FrequencyFace2_0s,TotalDurationMonitor2_0s,MeanDurationMonitor2_0s,FrequencyMonitor2_0s,TotalDurationKeyboard2_0s,MeanDurationKeyboard2_0s,FrequencyKeyboard2_0s,TotalDurationAround2_0s,MeanDurationAround2_0s,FrequencyAround2_0s,TotalDurationFace2_200s,MeanDurationFace2_200s,FrequencyFace2_200s,TotalDurationMonitor2_200s,MeanDurationMonitor2_200s,FrequencyMonitor2_200s,TotalDurationKeyboard2_200s,MeanDurationKeyboard2_200s,FrequencyKeyboard2_200s,TotalDurationAround2_200s,MeanDurationAround2_200s,FrequencyAround2_200s,DifTotalDurationAround_1S_1E,DifTotalDurationAround_2S_2E,DifTotalDurationAround_1S_2S,DifTotalDurationAround_1E_2E,DifTotalDurationAround_1E_2S,DifTotalDurationFace_1S_1E,DifTotalDurationFace_2S_2E,DifTotalDurationFace_1S_2S,DifTotalDurationFace_1E_2E,DifTotalDurationFace_1E_2S,DifMeanDurationAround_1S_1E,DifMeanDurationAround_2S_2E,DifMeanDurationAround_1S_2S,DifMeanDurationAround_1E_2E,DifMeanDurationAround_1E_2S,DifMeanDurationFace_1S_1E,DifMeanDurationFace_2S_2E,DifMeanDurationFace_1S_2S,DifMeanDurationFace_1E_2E,DifMeanDurationFace_1E_2S
0,1,37.3,1.1303030303,33,2.066666666666667,0.41333333333333333,5,16.333333333333332,0.8596491228,19,5.433333333333334,0.4939393939333333,11,32.93333333333333,1.2197530864333332,27,2.933333333333333,0.41904761903333326,7,11.2,0.7466666666666666,15,8.133333333333333,0.6777777777666666,12,54.36666666666667,2.5888888889,21,4.866666666666666,0.8111111111000001,6,3.7333333333333334,0.7466666666666666,5,35.733333333333334,2.7487179487333333,13,15.466666666666667,1.4060606060666667,11,1.4333333333333333,0.47777777776666663,3,4.266666666666667,2.1333333333333333,2,75.83333333333333,7.583333333333333,10,2.6999999999999993,40.099999999999994,30.3,67.69999999999999,27.6,4.366666666666667,38.9,17.06666666666667,17.46666666666666,21.433333333333337,0.18383838383333329,4.834615384599999,2.2547785548,6.905555555566666,2.070940170966667,0.08945005613333334,1.1828282828333334,1.4585858586000002,0.18630751963333347,1.3691358024666669
1,3,1.7,0.2833333333333333,6,12.733333333333333,1.8190476190333336,7,4.2,0.7,6,6.066666666666666,1.0111111111000002,6,1.6333333333333333,1.6333333333333333,1,9.766666666666667,1.2208333333333334,8,2.4,0.8,3,15.5,2.2142857143,7,11.0,0.9166666666666666,12,41.46666666666667,1.9746031746,21,3.033333333333333,1.0111111111000002,3,30.166666666666668,1.5083333333333333,20,7.1,0.8875,8,45.3,3.4846153846666668,13,1.3,0.65,2,36.266666666666666,2.5904761904666667,14,9.433333333333334,6.099999999999998,24.1,20.766666666666666,14.666666666666668,0.06666666666666665,3.9000000000000004,9.3,5.466666666666667,9.366666666666667,1.2031746031999997,1.0821428571333334,0.4972222222333331,0.3761904761666668,0.7059523809666666,1.35,0.029166666666666674,0.6333333333333333,0.7458333333333333,0.7166666666666667
2,5,23.7,1.0772727272666667,22,11.6,1.0545454545333333,11,6.366666666666666,0.6366666666666667,10,4.533333333333333,0.9066666666666666,5,34.8,1.8315789473666668,19,7.7,1.2833333333333334,6,6.1,0.8714285714333333,7,7.033333333333333,1.7583333333333333,4,26.733333333333334,1.5725490196,17,53.5,2.9722222222333334,18,6.033333333333333,0.8619047619,7,9.6,1.2,8,24.733333333333334,1.5458333333333334,16,22.733333333333334,2.5259259259333335,9,2.6666666666666665,0.6666666666666666,4,35.9,3.263636363633333,11,2.5,26.299999999999997,5.066666666666666,28.866666666666667,2.5666666666666664,11.099999999999998,2.0,3.033333333333335,10.066666666666663,8.066666666666663,0.8516666666666667,2.063636363633333,0.29333333333333333,1.5053030303,0.5583333333333333,0.7543062201000001,0.02671568626666665,0.49527629233333337,0.28574561403333343,0.2590299277666668
3,6,35.86666666666667,2.7589743589666664,13,6.8,0.85,8,1.9666666666666666,0.6555555555666667,3,2.4,0.8,3,18.966666666666665,1.0537037036999999,18,12.166666666666666,1.1060606060666667,11,4.6,2.3,2,4.6,1.15,4,35.233333333333334,1.7616666666666667,20,19.466666666666665,1.6222222222333333,12,13.033333333333333,1.3033333333333335,10,22.166666666666668,2.0151515151666666,11,43.266666666666666,1.9666666666666666,22,17.533333333333335,1.1688888889,15,8.033333333333333,1.6066666666666667,5,13.033333333333333,1.8619047619,7,2.1999999999999997,9.133333333333335,19.76666666666667,8.433333333333334,17.56666666666667,16.900000000000002,8.033333333333331,0.6333333333333329,24.3,16.26666666666667,0.34999999999999987,0.1532467532666666,1.2151515151666665,0.7119047619000001,0.8651515151666667,1.7052706552666665,0.20499999999999985,0.9973076922999997,0.9129629629666667,0.7079629629666668
4,7,38.03333333333333,2.001754385966666,19,0.8,0.8,1,21.166666666666668,1.7638888889,12,3.4,0.6799999999999999,5,23.8,1.9833333333333334,12,0.0,0.0,0,7.3,1.46,5,37.7,4.188888889,9,29.933333333333334,2.4944444444333334,12,1.3666666666666667,0.6833333333333333,2,18.933333333333334,4.733333333333333,4,34.9,3.8777777776666666,9,32.766666666666666,2.7305555555666667,12,0.0,0.0,0,40.13333333333333,6.688888889,6,19.0,2.7142857143,7,34.300000000000004,15.899999999999999,31.5,18.700000000000003,2.8000000000000043,14.23333333333333,2.833333333333332,8.099999999999998,8.966666666666665,6.133333333333333,3.5088888890000005,1.1634920633666668,3.1977777776666665,1.4746031747000004,0.3111111113333336,0.018421052633332824,0.23611111113333338,0.49269005846666714,0.7472222222333333,0.5111111111
5,8,14.266666666666667,1.0190476190333333,14,18.0,1.6363636363666667,11,0.0,0.0,0,6.4,0.8,8,8.2,0.7454545454666667,11,19.3,1.6083333333333334,12,0.0,0.0,0,21.4,1.6461538461666665,13,40.63333333333333,2.1385964912333333,19,35.46666666666667,1.8666666666666667,19,7.8,1.95,4,2.466666666666667,2.466666666666667,1,28.033333333333335,1.8688888889,15,32.56666666666667,2.035416666666667,16,0.0,0.0,0,13.6,1.5111111111,9,14.999999999999998,11.133333333333333,3.9333333333333336,7.799999999999999,18.93333333333333,6.066666666666668,12.599999999999998,26.366666666666667,19.833333333333336,32.43333333333334,0.8461538461666664,0.9555555555666668,1.6666666666666667,0.13504273506666653,0.8205128205000003,0.2735930735666666,0.26970760233333335,1.1195488722,1.1234343434333334,1.3931419457666667
6,12,34.6,1.73,20,0.8333333333333334,0.8333333333333334,1,10.633333333333333,1.0633333333333332,10,2.4,0.6,4,34.3,2.45,14,0.0,0.0,0,9.266666666666667,1.1583333333333334,8,1.6666666666666667,0.5555555555666667,3,77.43333333333334,9.679166666666667,8,0.9,0.45,2,1.5333333333333334,0.7666666666666667,2,1.8333333333333333,0.6111111110999999,3,76.2,5.861538461666667,13,0.0,0.0,0,9.966666666666667,1.2458333333333333,8,2.8333333333333335,0.7083333333333334,4,0.7333333333333332,1.0000000000000002,0.5666666666666667,1.1666666666666667,0.16666666666666652,0.30000000000000426,1.2333333333333343,42.833333333333336,41.900000000000006,43.13333333333334,0.044444444433333286,0.09722222223333343,0.01111111109999996,0.15277777776666668,0.055555555533333245,0.7200000000000002,3.817628205,7.949166666666667,3.411538461666667,7.229166666666667
7,14,15.833333333333334,0.8333333333333334,19,4.433333333333334,1.1083333333333334,4,15.8,0.8315789473666667,19,4.5,0.9,5,15.733333333333333,0.9254901960666666,17,4.2,1.05,4,24.566666666666666,1.5354166666666667,16,5.166666666666667,0.6458333333333334,8,38.733333333333334,1.2911111111000002,30,8.766666666666667,1.2523809523666667,7,21.866666666666667,1.3666666666666667,16,12.6,1.05,12,35.9,1.5608695652333333,23,17.966666666666665,1.1977777777666667,15,4.7,0.7833333333333333,6,10.8,1.8,6,0.666666666666667,1.799999999999999,8.1,5.633333333333334,7.433333333333333,0.10000000000000142,2.8333333333333357,22.9,20.166666666666664,23.0,0.25416666666666665,0.75,0.15000000000000002,1.1541666666666668,0.4041666666666667,0.09215686273333323,0.2697584541333331,0.45777777776666684,0.6353793691666667,0.3656209150333336
8,15,15.0,1.3636363636333333,11,15.633333333333333,1.3027777777666667,12,5.566666666666666,1.1133333333333333,5,16.466666666666665,3.2933333333333334,5,7.666666666666667,0.9583333333333334,8,3.066666666666667,1.0222222222333333,3,13.666666666666666,1.9523809523666669,7,19.0,2.7142857143,7,14.4,0.9600000000000001,15,46.3,5.144444444333333,9,11.0,2.2,5,15.566666666666666,5.188888889,3,24.666666666666668,3.0833333333333335,8,7.333333333333333,2.444444444433333,3,4.933333333333334,1.6444444444333333,3,61.43333333333333,7.679166666666666,8,2.533333333333335,45.86666666666666,0.8999999999999986,42.43333333333333,3.4333333333333336,7.333333333333333,10.266666666666667,0.5999999999999996,17.0,6.733333333333333,0.5790476190333336,2.490277777666666,1.8955555556666668,4.964880952366666,2.4746031747000004,0.4053030302999999,2.1233333333333335,0.4036363636333332,2.125,0.0016666666666667052
9,16,18.5,1.15625,16,12.766666666666667,1.8238095238,7,12.0,1.0,12,25.0,1.9230769230666667,13,5.066666666666666,0.8444444444333334,6,7.366666666666666,1.2277777777666665,6,10.933333333333334,1.5619047619,7,27.433333333333334,2.2861111111,12,17.366666666666667,1.929629629633333,9,3.466666666666667,1.7333333333333334,2,6.6,1.1,6,23.8,2.975,8,35.2,1.8526315789333334,19,9.033333333333333,1.1291666666666667,8,8.433333333333334,0.9370370370333333,9,34.166666666666664,2.1354166666666665,16,2.4333333333333336,10.366666666666664,1.1999999999999993,6.733333333333331,3.633333333333333,13.433333333333334,17.833333333333336,1.1333333333333329,30.133333333333336,12.3,0.3630341880333332,0.8395833333333336,1.0519230769333334,0.15069444443333335,0.6888888889000002,0.31180555556666656,0.07699805069999965,0.7733796296333331,1.0081871345,1.0851851851999996
10,17,34.96666666666667,1.0927083333333334,32,7.033333333333333,0.4137254902,17,9.4,0.8545454545333333,11,0.36666666666666664,0.36666666666666664,1,26.2,0.8451612903333333,31,22.4,1.1789473684333334,19,9.333333333333334,0.9333333333333333,10,1.9333333333333333,0.48333333333333334,4,22.133333333333333,1.0539682539666666,21,37.63333333333333,1.2977011494333335,29,19.433333333333334,1.2145833333333333,16,7.433333333333334,0.5717948718,13,31.133333333333333,1.0377777777666668,30,35.3,1.8578947368333334,19,10.266666666666667,0.7897435897333333,13,3.3666666666666667,0.6733333333333333,5,1.5666666666666667,4.066666666666666,7.066666666666667,1.4333333333333333,5.5,8.76666666666667,9.0,12.833333333333336,4.933333333333334,4.066666666666666,0.1166666666666667,0.10153846153333335,0.20512820513333335,0.19,0.08846153846666666,0.24754704300000008,0.016190476199999804,0.03874007936666679,0.19261648743333348,0.2088069636333333
11,18,28.433333333333334,2.1871794871666665,13,0.0,0.0,0,3.033333333333333,0.5055555555666668,6,0.4,0.4,1,11.3,0.6277777777666667,18,0.6666666666666666,0.22222222222333332,3,6.533333333333333,0.9333333333333333,7,14.733333333333333,1.2277777777666665,12,30.633333333333333,1.4587301587333334,21,2.066666666666667,0.5166666666666667,4,8.4,1.05,8,32.36666666666667,1.7035087719333333,19,24.966666666666665,2.080555555566667,12,2.066666666666667,2.066666666666667,1,2.033333333333333,1.0166666666666666,2,55.4,4.616666666666666,12,14.333333333333332,23.03333333333333,31.96666666666667,40.666666666666664,17.633333333333333,17.133333333333333,5.666666666666668,2.1999999999999993,13.666666666666664,19.333333333333332,0.8277777777666665,2.9131578947333328,1.3035087719333331,3.3888888888999995,0.47573099416666675,1.5594017094,0.6218253968333334,0.7284493284333331,1.4527777778000002,0.8309523809666668
12,19,38.7,3.5181818183333333,11,3.1333333333333333,1.0444444444333334,3,2.5,0.8333333333333334,3,0.0,0.0,0,19.733333333333334,1.9733333333333334,10,0.0,0.0,0,9.4,1.88,5,0.5666666666666667,0.5666666666666667,1,56.36666666666667,7.045833333333333,8,10.133333333333333,1.6888888889,6,9.233333333333333,1.8466666666666667,5,0.0,0.0,0,76.16666666666667,15.233333333333333,5,2.7333333333333334,2.7333333333333334,1,1.9333333333333333,0.9666666666666667,2,2.566666666666667,1.2833333333333334,2,0.5666666666666667,2.566666666666667,0.0,2.0,0.5666666666666667,18.96666666666667,19.800000000000004,17.666666666666664,56.43333333333334,36.63333333333333,0.5666666666666667,1.2833333333333334,0.0,0.7166666666666668,0.5666666666666667,1.544848485,8.1875,3.527651515,13.26,5.0725
13,21,7.633333333333334,0.9541666666666667,8,31.7,3.17,10,16.366666666666667,1.6366666666666667,10,1.2,0.4,3,12.9,1.075,12,12.9,1.8428571428666667,7,19.566666666666666,2.4458333333333333,8,0.9,0.45,2,12.633333333333333,0.9023809523666666,14,33.5,2.5769230769333333,13,42.96666666666667,3.0690476190333333,14,2.066666666666667,2.066666666666667,1,11.8,1.3111111111,9,32.233333333333334,2.9303030303,11,26.8,2.9777777777666667,9,10.033333333333333,2.006666666666667,5,0.29999999999999993,7.966666666666667,0.8666666666666669,9.133333333333333,1.166666666666667,5.266666666666667,0.8333333333333321,4.999999999999999,1.0999999999999996,0.2666666666666675,0.04999999999999999,0.06000000000000005,1.666666666666667,1.5566666666666669,1.616666666666667,0.12083333333333324,0.4087301587333334,0.05178571430000012,0.23611111110000005,0.17261904763333336
14,23,7.2,0.6545454545333332,11,4.766666666666667,1.1916666666666667,4,34.36666666666667,3.4366666666666665,10,7.6,1.9,4,5.0,1.25,4,20.233333333333334,10.116666666666667,2,17.5,4.375,4,23.033333333333335,5.758333333333334,4,8.166666666666666,1.6333333333333333,5,19.5,6.5,3,5.966666666666667,0.8523809523666667,7,55.53333333333333,9.255555555666666,6,2.566666666666667,1.2833333333333334,2,0.0,0.0,0,26.366666666666667,5.2733333333333325,5,62.8,12.56,5,15.433333333333335,7.266666666666666,47.93333333333333,39.766666666666666,32.5,2.2,5.6,0.9666666666666659,2.433333333333333,3.166666666666666,3.858333333333334,3.3044444443333347,7.355555555666665,6.801666666666667,3.497222222333332,0.5954545454666668,0.34999999999999987,0.9787878788000001,0.03333333333333344,0.3833333333333333
15,24,26.0,0.9629629629666667,27,2.8666666666666667,0.7166666666666667,4,9.433333333333334,0.5240740740666667,18,1.1333333333333333,0.5666666666666667,2,21.166666666666668,1.1759259259333334,18,1.8,0.9,2,30.5,1.90625,16,9.6,0.9600000000000001,10,41.7,1.2636363636333334,33,3.6666666666666665,1.2222222222333334,3,46.03333333333333,1.7049382716,27,3.566666666666667,0.7133333333333333,5,49.53333333333333,1.4568627451,34,8.1,1.62,5,23.666666666666668,1.0757575757666666,22,4.466666666666667,0.6380952381,7,8.466666666666667,0.8999999999999999,2.4333333333333336,5.133333333333333,6.033333333333333,4.833333333333332,7.833333333333329,15.700000000000003,28.366666666666664,20.533333333333335,0.3933333333333334,0.07523809523333325,0.1466666666666666,0.32190476190000006,0.2466666666666668,0.21296296296666672,0.1932263814666666,0.3006734006666667,0.2809368191666666,0.08771043769999998
16,25,34.166666666666664,2.0098039215666668,17,1.5333333333333334,0.5111111111,3,12.566666666666666,1.1424242424333333,11,1.2666666666666666,0.6333333333333333,2,24.2,1.6133333333333333,15,16.366666666666667,2.7277777777666667,6,14.333333333333334,1.5925925926,9,0.26666666666666666,0.26666666666666666,1,57.86666666666667,4.451282051333333,13,16.4,2.7333333333333334,6,4.733333333333333,0.6761904762,7,6.466666666666667,1.2933333333333332,5,39.333333333333336,2.8095238095333332,14,31.033333333333335,4.433333333333334,7,10.1,1.6833333333333333,6,7.766666666666667,1.9416666666666667,4,1.0,1.2999999999999998,5.2,7.5,6.2,9.966666666666665,18.53333333333333,23.700000000000003,15.133333333333336,33.66666666666667,0.36666666666666664,0.6483333333333334,0.6599999999999999,1.675,1.0266666666666666,0.3964705882333335,1.6417582417999999,2.4414781297666663,1.1961904762,2.837948718
17,26,21.3,1.065,20,24.9,1.55625,16,2.2333333333333334,0.5583333333333333,4,7.866666666666666,1.3111111111,6,25.933333333333334,1.6208333333333333,16,30.733333333333334,3.0733333333333333,10,8.966666666666667,1.2809523809666667,7,14.733333333333333,2.9466666666666668,5,20.2,1.1222222222333333,18,30.3,1.7823529411666668,17,9.033333333333333,1.0037037037,9,31.4,3.488888889,9,16.633333333333333,1.3861111111,12,27.5,3.055555555566667,9,9.666666666666666,2.4166666666666665,4,26.9,4.483333333333333,6,6.866666666666666,4.5,23.53333333333333,12.166666666666666,16.666666666666664,4.633333333333333,3.5666666666666664,1.1000000000000014,9.3,5.733333333333334,1.6355555555666668,0.9944444443333333,2.1777777779000003,1.5366666666666666,0.5422222223333333,0.5558333333333334,0.2638888888666666,0.0572222222333334,0.2347222222333334,0.4986111111
18,27,17.0,2.125,8,16.466666666666665,2.3523809523666666,7,1.7,0.85,2,7.766666666666667,3.8833333333333333,2,3.4,0.85,4,18.233333333333334,2.604761904766667,7,0.0,0.0,0,31.3,3.4777777776666667,9,9.4,1.3428571428666667,7,44.13333333333333,5.516666666666667,8,3.6666666666666665,1.8333333333333333,2,26.7,5.34,5,9.3,1.55,6,23.166666666666668,3.3095238095333332,7,0.0,0.0,0,49.53333333333333,12.383333333333333,4,23.533333333333335,22.833333333333332,18.933333333333334,18.23333333333333,4.600000000000001,13.6,0.09999999999999964,7.6,5.9,6.0,0.40555555566666657,7.043333333333333,1.4566666666666666,8.905555555666666,1.8622222223333331,1.275,0.20714285713333336,0.7821428571333333,0.7000000000000001,0.4928571428666667
19,28,37.0,2.6428571428666667,14,0.6,0.6,1,1.6333333333333333,0.8166666666666667,2,1.6666666666666667,0.8333333333333334,2,41.06666666666667,2.0533333333333332,20,4.066666666666666,1.0166666666666666,4,2.066666666666667,0.5166666666666667,4,3.7666666666666666,1.2555555555666666,3,64.3,4.286666666666666,15,6.3,1.575,4,10.4,0.8666666666666667,12,1.0666666666666667,1.0666666666666667,1,46.766666666666666,3.3404761903333333,14,3.533333333333333,3.533333333333333,1,4.6,1.15,4,13.233333333333333,2.205555555566667,6,2.0999999999999996,12.166666666666666,0.6000000000000001,9.466666666666665,2.7,4.06666666666667,17.53333333333333,27.299999999999997,5.699999999999996,23.233333333333327,0.4222222222333333,1.1388888889000002,0.23333333333333328,0.9500000000000002,0.1888888889,0.5895238095333335,0.9461904763333329,1.6438095237999995,1.287142857,2.233333333333333
20,29,13.2,0.66,20,15.433333333333334,1.5433333333333332,10,17.466666666666665,1.4555555555666666,12,10.866666666666667,2.716666666666667,4,2.8,0.56,5,18.566666666666666,2.0629629629666666,9,9.866666666666667,1.0962962963,9,31.0,4.428571428666667,7,0.5,0.5,1,2.6,2.6,1,5.166666666666667,1.2916666666666667,4,82.86666666666666,27.622222222333335,3,3.2,1.0666666666666667,3,10.7,2.675,4,11.033333333333333,1.1033333333333333,10,70.7,10.1,7,20.133333333333333,12.166666666666657,72.0,39.7,51.86666666666666,10.399999999999999,2.7,12.7,0.40000000000000036,2.3,1.7119047620000005,17.522222222333333,24.905555555666666,5.671428571333332,23.193650793666666,0.09999999999999998,0.5666666666666667,0.16000000000000003,0.5066666666666666,0.06000000000000005
21,30,11.066666666666666,1.1066666666666667,10,5.466666666666667,1.3666666666666667,4,24.566666666666666,4.094444444333333,6,7.966666666666667,1.3277777777666666,6,16.966666666666665,1.2119047619,14,1.2333333333333334,0.6166666666666667,2,6.033333333333333,1.5083333333333333,4,4.933333333333334,1.6444444444333333,3,23.933333333333334,1.8410256410333334,13,8.033333333333333,1.1476190476333334,7,35.6,3.56,10,17.233333333333334,5.744444444333333,3,9.733333333333333,1.3904761904666667,7,5.166666666666667,2.5833333333333335,2,28.3,9.433333333333334,3,33.53333333333333,4.191666666666666,8,3.033333333333333,16.299999999999997,9.266666666666667,28.599999999999998,12.3,5.899999999999999,14.200000000000001,12.866666666666667,7.2333333333333325,6.966666666666669,0.31666666666666665,1.552777777666667,4.416666666566667,2.547222222233333,4.0999999999,0.10523809523333338,0.45054945056666673,0.7343589743666668,0.17857142856666663,0.6291208791333334
